Department,ProductGroup,Price,Type
mens,apparel,41,SHIRT
mens,apparel,36.11,PANTS
mens,apparel,37.89,PANTS
mens,apparel,94,SHIRT
mens,apparel,94,SHIRT
mens,apparel,94,SHIRT
mens,apparel,94,SHIRT
mens,apparel,94,SHIRT
mens,apparel,94,SHIRT
mens,apparel,94,SHIRT
mens,apparel,94,SHIRT
mens,apparel,92.99,SHIRT
mens,apparel,92.99,SHIRT
mens,apparel,92.99,SHIRT
mens,apparel,92.99,SHIRT
mens,apparel,92.99,SHIRT
mens,apparel,90.36,SHIRT
mens,apparel,95.99,SHIRT
mens,apparel,95.99,SHIRT
mens,apparel,95.99,SHIRT
mens,apparel,95.99,SHIRT
mens,apparel,51.64,SHIRT
womens,apparel,28.41,SHIRT
mens,apparel,56.51,SHIRT
mens,apparel,40.81,SHIRT
womens,apparel,29.95,SWIMWEAR
mens,apparel,74.92,SWEATER
mens,apparel,153.99,SWEATER
mens,apparel,111.06,OUTERWEAR
mens,apparel,32.24,SHIRT
mens,apparel,40.19,SWEATER
mens,apparel,53,SHIRT
womens,apparel,31.39,SHIRT
womens,apparel,37.78,SHIRT
womens,apparel,32.22,SHIRT
womens,apparel,27.35,SWEATER
womens,apparel,163.98,OUTERWEAR
womens,apparel,119.01,BLAZER
womens,apparel,115.61,SKIRT
womens,apparel,78.96,PANTS
womens,apparel,179.01,SKIRT
mens,apparel,39.5,SHIRT
mens,apparel,98,SHORTS
mens,apparel,37.5,SHIRT
mens,apparel,35,PANTS
mens,apparel,90.71,SHIRT
mens,apparel,60.56,SHIRT
womens,apparel,80.58,PANTS
womens,apparel,39.77,PANTS
womens,apparel,34.77,PANTS
womens,apparel,36.61,PANTS
womens,apparel,50.99,DRESS
mens,apparel,86.25,SWIMWEAR
womens,apparel,172,PANTS
womens,apparel,169,PANTS
womens,apparel,61.78,PANTS
womens,apparel,99,PANTS
womens,apparel,37.01,SHIRT
womens,apparel,141.75,PANTS
womens,apparel,124,DRESS
womens,apparel,112,PANTS
mens,apparel,80,PANTS
mens,apparel,52.11,PANTS
mens,apparel,125,OUTERWEAR
mens,apparel,57.34,SHIRT
mens,apparel,54.93,SHIRT
mens,apparel,72.4,SHIRT
mens,apparel,81.36,SHIRT
womens,apparel,132.7,PANTS
womens,apparel,121.27,PANTS
womens,apparel,59.93,SHIRT
womens,apparel,123.64,OUTERWEAR
womens,apparel,87.99,SWEATER
womens,apparel,53.25,OUTERWEAR
womens,apparel,143,OUTERWEAR
womens,apparel,40.71,DRESS
womens,apparel,67.99,SWEATER
womens,apparel,81.65,DRESS
womens,apparel,297,DRESS
womens,apparel,201.96,DRESS
womens,apparel,101.92,DRESS
womens,apparel,229.88,DRESS
womens,apparel,175.97,DRESS
womens,apparel,88.23,SHIRT
womens,apparel,78.28,BLAZER
womens,apparel,54.6,SWEATER
womens,apparel,31.74,SHIRT
womens,apparel,50.65,DRESS
womens,apparel,48.47,SHIRT
womens,apparel,70.05,DRESS
womens,apparel,59.52,DRESS
womens,apparel,86.66,DRESS
womens,apparel,40.09,DRESS
womens,apparel,68,SHIRT
womens,apparel,69.64,SKIRT
womens,apparel,102.27,DRESS
womens,apparel,133.28,DRESS
womens,apparel,127.08,DRESS
womens,apparel,149.44,DRESS
mens,apparel,18.37,PANTS
mens,apparel,19.24,PANTS
mens,apparel,18.88,PANTS
mens,apparel,25.37,OUTERWEAR
mens,apparel,58.46,SWEATER
mens,apparel,12.57,SHIRT
mens,apparel,15.57,SHIRT
mens,apparel,24.37,SHIRT
mens,apparel,36.31,OUTERWEAR
mens,apparel,49.86,OUTERWEAR
mens,apparel,200,PANTS
mens,apparel,190,PANTS
mens,apparel,260,PANTS
mens,apparel,210,PANTS
womens,apparel,128,DRESS
mens,apparel,53,SHIRT
mens,apparel,63,SHIRT
mens,apparel,33.62,SHIRT
mens,apparel,37.99,SHIRT
mens,apparel,41,SHIRT
mens,apparel,41,SHIRT
mens,apparel,41,SHIRT
mens,apparel,30.14,PANTS
mens,apparel,67.99,PANTS
mens,apparel,56,SHIRT
mens,apparel,56,SHIRT
mens,apparel,56,SHIRT
mens,apparel,56,SHIRT
mens,apparel,88.06,SHIRT
mens,apparel,119.95,SHIRT
mens,apparel,89.99,SHIRT
mens,apparel,97,SHIRT
mens,apparel,89.99,SHIRT
mens,apparel,97,SHIRT
mens,apparel,89.99,SHIRT
mens,apparel,89.99,SHIRT
mens,apparel,89.99,SHIRT
mens,apparel,104.21,SHIRT
mens,apparel,105,SHIRT
mens,apparel,99.32,SHIRT
mens,apparel,95.64,SHIRT
mens,apparel,68.78,SHIRT
mens,apparel,53,SHIRT
mens,apparel,53,SHIRT
womens,apparel,84.42,PANTS
womens,apparel,70.07,PANTS
womens,apparel,89.1,PANTS
womens,apparel,99.01,DRESS
womens,apparel,152.5,DRESS
womens,apparel,41.77,SHIRT
mens,apparel,44,SHIRT
womens,apparel,61.82,DRESS
womens,apparel,34.13,SHIRT
womens,apparel,31.88,PANTS
womens,apparel,42.64,DRESS
womens,apparel,135.49,DRESS
womens,apparel,49.99,DRESS
womens,apparel,25.76,PANTS
womens,apparel,25.76,PANTS
womens,apparel,39.99,DRESS
womens,apparel,49.93,SHIRT
mens,apparel,324,OUTERWEAR
womens,apparel,31.2,DRESS
womens,apparel,38.58,PANTS
womens,apparel,25.95,DRESS
mens,apparel,25.51,PANTS
womens,apparel,23.44,DRESS
womens,apparel,39.26,PANTS
mens,apparel,30.63,SHIRT
mens,apparel,33.71,PANTS
mens,apparel,96.71,OUTERWEAR
mens,apparel,51.94,OUTERWEAR
mens,apparel,44.64,OUTERWEAR
mens,apparel,41.36,PANTS
mens,apparel,21.01,SHIRT
mens,apparel,16.76,SWEATER
mens,apparel,58.84,OUTERWEAR
mens,apparel,34.96,OUTERWEAR
mens,apparel,52.21,OUTERWEAR
mens,apparel,38.22,PANTS
mens,apparel,36.31,OUTERWEAR
mens,apparel,29.99,SHIRT
womens,apparel,123.17,PANTS
mens,apparel,34.41,OUTERWEAR
mens,apparel,30.58,OUTERWEAR
mens,apparel,25.61,OUTERWEAR
womens,apparel,38,SKIRT
mens,apparel,137.5,OUTERWEAR
mens,apparel,69.5,OUTERWEAR
mens,apparel,88.99,SHIRT
mens,apparel,85.79,SHIRT
mens,apparel,88.99,SHIRT
mens,apparel,88.99,SHIRT
mens,apparel,95.99,SHIRT
mens,apparel,95.99,SHIRT
mens,apparel,79,SHIRT
mens,apparel,79,SHIRT
mens,apparel,93.75,SWIMWEAR
mens,apparel,93.75,SWIMWEAR
womens,apparel,135.4,PANTS
womens,apparel,40.35,SHIRT
womens,apparel,74.99,SHIRT
womens,apparel,40.8,PANTS
womens,apparel,77.5,PANTS
womens,apparel,41.82,SKIRT
womens,apparel,39.99,SHIRT
womens,apparel,50.35,DRESS
womens,apparel,46.2,SKIRT
womens,apparel,39.99,PANTS
mens,apparel,29.99,SHIRT
mens,apparel,59.99,SHIRT
womens,apparel,64,SWIMWEAR
womens,apparel,64,SWIMWEAR
womens,apparel,64,SWIMWEAR
womens,apparel,59,SWIMWEAR
womens,apparel,64,SWIMWEAR
womens,apparel,64,SWIMWEAR
womens,apparel,148,SWIMWEAR
womens,apparel,148,SWIMWEAR
womens,apparel,176,SWIMWEAR
womens,apparel,140,SWIMWEAR
womens,apparel,140,SWIMWEAR
womens,apparel,134,SWIMWEAR
womens,apparel,138,SWIMWEAR
womens,apparel,144,SWIMWEAR
womens,apparel,140,SWIMWEAR
mens,apparel,181.99,PANTS
womens,apparel,154,SWIMWEAR
womens,apparel,134,SWIMWEAR
womens,apparel,160,SWIMWEAR
womens,apparel,128,SWIMWEAR
womens,apparel,35,DRESS
mens,apparel,41.24,PANTS
mens,apparel,35.81,OUTERWEAR
mens,apparel,29.04,PANTS
mens,apparel,35.4,SHIRT
mens,apparel,35.4,SHIRT
mens,apparel,35.4,SHIRT
mens,apparel,35.4,SHIRT
mens,apparel,35.4,SHIRT
mens,apparel,41.4,SHIRT
mens,apparel,41.4,SHIRT
mens,apparel,53.4,SHIRT
mens,apparel,47.4,SHIRT
mens,apparel,47.4,SHIRT
mens,apparel,53.4,SHIRT
mens,apparel,47.4,SHIRT
mens,apparel,47.4,SHORTS
mens,apparel,118.8,SUIT
womens,apparel,62,SHIRT
womens,apparel,36.7,SHIRT
womens,apparel,56.35,SHIRT
mens,apparel,13.96,SHORTS
womens,apparel,56.27,SWEATER
womens,apparel,138,SWEATER
womens,apparel,37.35,DRESS
mens,apparel,98,SHIRT
mens,apparel,50.45,SHIRT
mens,apparel,98,SHIRT
womens,apparel,98,SHIRT
womens,apparel,69,SHIRT
womens,apparel,22.2,SHIRT
womens,apparel,42,SWEATER
womens,apparel,17.81,SWEATER
womens,apparel,60.21,OUTERWEAR
womens,apparel,33,SHIRT
womens,apparel,56,OUTERWEAR
womens,apparel,32,SHIRT
womens,apparel,79.99,SWEATER
womens,apparel,103.77,PANTS
womens,apparel,89.99,PANTS
womens,apparel,95.79,SKIRT
womens,apparel,54.99,PANTS
mens,apparel,49.91,SWIMWEAR
mens,apparel,69.91,SWIMWEAR
mens,apparel,130,SWIMWEAR
mens,apparel,56.87,SWIMWEAR
mens,apparel,65.61,SWIMWEAR
mens,apparel,124.55,SWIMWEAR
mens,apparel,54.72,SWIMWEAR
mens,apparel,127.42,SWIMWEAR
mens,apparel,70.99,SWIMWEAR
mens,apparel,79.61,SWIMWEAR
mens,apparel,160,PANTS
mens,apparel,179,PANTS
mens,apparel,63.65,PANTS
mens,apparel,59.83,PANTS
mens,apparel,84.5,PANTS
mens,apparel,179,PANTS
womens,apparel,115.19,DRESS
womens,apparel,33.61,SHIRT
womens,apparel,122.13,DRESS
womens,apparel,32,SHIRT
mens,apparel,9.52,SHIRT
mens,apparel,62,SHIRT
mens,apparel,37.49,SHIRT
mens,apparel,62,SWEATER
mens,apparel,80,SWEATER
mens,apparel,27.99,SHIRT
mens,apparel,41.4,SHIRT
mens,apparel,53.4,SHIRT
mens,apparel,53.4,SHIRT
mens,apparel,47.4,SHIRT
mens,apparel,47.4,SHIRT
mens,apparel,53.4,SHIRT
mens,apparel,47.4,SHORTS
mens,apparel,53.4,SWEATER
mens,apparel,41.4,SHIRT
womens,apparel,138,DRESS
womens,apparel,68.66,DRESS
mens,apparel,54,SHIRT
mens,apparel,48,SHIRT
mens,apparel,64,PANTS
mens,apparel,53.81,PANTS
mens,apparel,76.69,PANTS
mens,apparel,35,SHIRT
mens,apparel,70,SHIRT
mens,apparel,70,SHIRT
mens,apparel,30.12,SHIRT
mens,apparel,189,PANTS
womens,apparel,139,DRESS
mens,apparel,39.99,OUTERWEAR
mens,apparel,34.99,PANTS
mens,apparel,99.97,OUTERWEAR
mens,apparel,376.84,OUTERWEAR
mens,apparel,210.22,OUTERWEAR
mens,apparel,59.4,OUTERWEAR
mens,apparel,429,OUTERWEAR
mens,apparel,78.24,SHIRT
mens,apparel,52.67,SWEATER
mens,apparel,212.16,OUTERWEAR
mens,apparel,72.38,SWEATER
mens,apparel,88.36,SWEATER
mens,apparel,28.36,SHIRT
mens,apparel,75.14,SWEATER
mens,apparel,77.65,SHIRT
mens,apparel,63.91,SHIRT
mens,apparel,75.71,SHIRT
mens,apparel,91.92,SHIRT
mens,apparel,129.04,SWEATER
mens,apparel,115.19,SHIRT
mens,apparel,65.05,SHIRT
mens,apparel,36.72,SHIRT
mens,apparel,68,SHIRT
mens,apparel,41.36,SHIRT
mens,apparel,68,SHIRT
mens,apparel,28.1,SHIRT
mens,apparel,116.89,SHIRT
mens,apparel,35.3,SHIRT
mens,apparel,31.83,SHIRT
mens,apparel,50.71,SHIRT
mens,apparel,75.71,SHIRT
mens,apparel,46.15,SHIRT
mens,apparel,48,SHIRT
mens,apparel,55,SHIRT
mens,apparel,53.99,SHIRT
mens,apparel,55,SHIRT
mens,apparel,37.84,SHIRT
mens,apparel,45.65,SHIRT
mens,apparel,44.77,SHIRT
womens,apparel,35.64,DRESS
womens,apparel,31.93,DRESS
womens,apparel,34.39,DRESS
womens,apparel,21.15,SWEATER
womens,apparel,12.03,OUTERWEAR
womens,apparel,20.12,SWEATER
womens,apparel,21.56,SWEATER
womens,apparel,229,DRESS
womens,apparel,42,SWEATER
womens,apparel,87.25,PANTS
mens,apparel,185.24,PANTS
womens,apparel,179.99,PANTS
mens,apparel,89.99,SHIRT
mens,apparel,25.99,PANTS
mens,apparel,25.99,PANTS
womens,apparel,31.99,SHORTS
womens,apparel,33.52,DRESS
womens,apparel,50.69,DRESS
womens,apparel,50.49,DRESS
womens,apparel,71.67,DRESS
womens,apparel,65.61,DRESS
womens,apparel,59,DRESS
womens,apparel,90.86,DRESS
womens,apparel,118,OUTERWEAR
womens,apparel,138,DRESS
womens,apparel,48.43,SHIRT
womens,apparel,65.61,DRESS
womens,apparel,26.35,SKIRT
womens,apparel,68,SHIRT
womens,apparel,148,BLAZER
mens,apparel,89,SHIRT
mens,apparel,88,SHIRT
mens,apparel,88,SHIRT
womens,apparel,88,SHIRT
womens,apparel,86,SHIRT
womens,apparel,152.47,DRESS
womens,apparel,69.04,SHIRT
womens,apparel,67.46,SWEATER
womens,apparel,103.55,SWEATER
mens,apparel,29.95,SHIRT
mens,apparel,34.75,SHIRT
mens,apparel,31.96,SHIRT
mens,apparel,39.75,SHIRT
mens,apparel,49.11,SHIRT
womens,apparel,72,SWEATER
womens,apparel,56.45,SWEATER
womens,apparel,59.37,SWEATER
mens,apparel,34.75,SHIRT
mens,apparel,33.45,PANTS
mens,apparel,34.75,SHORTS
mens,apparel,44.39,SWEATER
womens,apparel,43.12,OUTERWEAR
womens,apparel,54.43,OUTERWEAR
womens,apparel,52.31,OUTERWEAR
womens,apparel,60.46,OUTERWEAR
mens,apparel,49.5,SWEATER
mens,apparel,69,PANTS
womens,apparel,81.97,DRESS
womens,apparel,281.25,OUTERWEAR
womens,apparel,281.25,OUTERWEAR
womens,apparel,128,SHIRT
womens,apparel,68.26,SHIRT
womens,apparel,146.25,OUTERWEAR
womens,apparel,146.25,OUTERWEAR
womens,apparel,146.25,OUTERWEAR
womens,apparel,68.19,PANTS
mens,apparel,104.21,SHIRT
mens,apparel,51.98,SHIRT
mens,apparel,81.97,SHIRT
mens,apparel,49.76,BLAZER
mens,apparel,33.87,SWEATER
mens,apparel,94.76,SHIRT
mens,apparel,60.5,SHIRT
mens,apparel,62.99,SHIRT
mens,apparel,51.4,SHIRT
mens,apparel,62.99,SHIRT
mens,apparel,66.86,SHIRT
mens,apparel,42.28,SHIRT
mens,apparel,66.99,SHIRT
mens,apparel,58.99,SHIRT
mens,apparel,40.91,SWEATER
mens,apparel,122.17,OUTERWEAR
mens,apparel,58.99,SHIRT
womens,apparel,29.31,PANTS
mens,apparel,24.99,SHIRT
mens,apparel,32.98,SHORTS
womens,apparel,36.98,PANTS
womens,apparel,30.26,SHIRT
womens,apparel,27.59,PANTS
womens,apparel,24.22,PANTS
womens,apparel,41.36,PANTS
womens,apparel,31.59,DRESS
womens,apparel,40.35,SWEATER
womens,apparel,65.09,OUTERWEAR
womens,apparel,44.24,PANTS
womens,apparel,44.24,PANTS
womens,apparel,35.76,DRESS
womens,apparel,48.43,SWEATER
womens,apparel,45.4,SWEATER
womens,apparel,33.28,SWEATER
womens,apparel,98,DRESS
womens,apparel,31.2,SWEATER
womens,apparel,89.5,PANTS
womens,apparel,45.4,SWEATER
womens,apparel,128,OUTERWEAR
womens,apparel,59.61,DRESS
womens,apparel,120.59,DRESS
womens,apparel,198,SWEATER
womens,apparel,398,DRESS
womens,apparel,86.16,DRESS
womens,apparel,128,DRESS
womens,apparel,108,DRESS
womens,apparel,34.11,DRESS
womens,apparel,66.02,DRESS
womens,apparel,78.48,PANTS
mens,apparel,249.98,BLAZER
womens,apparel,79,DRESS
womens,apparel,30.15,DRESS
womens,apparel,129.5,DRESS
womens,apparel,53.48,DRESS
womens,apparel,44.62,SHIRT
womens,apparel,59.5,SHIRT
womens,apparel,27.06,SHIRT
womens,apparel,30.66,SHIRT
womens,apparel,79.99,DRESS
womens,apparel,44.99,SKIRT
mens,apparel,89.99,SHIRT
mens,apparel,89.99,SHIRT
mens,apparel,89.99,SHIRT
mens,apparel,89.99,SHIRT
mens,apparel,89.99,SHIRT
mens,apparel,89.99,SHIRT
mens,apparel,83.96,SHIRT
mens,apparel,89.99,SHIRT
mens,apparel,89.99,SHIRT
mens,apparel,88.99,SHIRT
mens,apparel,88.99,SHIRT
mens,apparel,88.99,SHIRT
mens,apparel,85.79,SHIRT
mens,apparel,88.99,SHIRT
mens,apparel,88.99,SHIRT
womens,apparel,34.15,DRESS
womens,apparel,32.07,SHIRT
womens,apparel,48.43,SHIRT
womens,apparel,48.43,SWEATER
womens,apparel,52.82,SWEATER
womens,apparel,69.5,SHIRT
womens,apparel,101.03,PANTS
womens,apparel,88.84,PANTS
womens,apparel,121.16,PANTS
womens,apparel,119,DRESS
womens,apparel,19.63,SWEATER
womens,apparel,30.32,OUTERWEAR
mens,apparel,75.95,SHIRT
mens,apparel,105,SHIRT
womens,apparel,53.76,PANTS
womens,apparel,62.73,PANTS
womens,apparel,65.93,PANTS
womens,apparel,76.57,PANTS
womens,apparel,355,DRESS
womens,apparel,37.49,SHIRT
womens,apparel,52.2,SHIRT
womens,apparel,73.88,DRESS
womens,apparel,73.99,DRESS
womens,apparel,50.05,DRESS
womens,apparel,229,PANTS
womens,apparel,229,PANTS
womens,apparel,132.01,PANTS
womens,apparel,128,DRESS
womens,apparel,128,DRESS
womens,apparel,148,DRESS
womens,apparel,30.11,DRESS
mens,apparel,39.5,SHIRT
womens,apparel,20.34,SKIRT
womens,apparel,32.59,SKIRT
womens,apparel,70.66,DRESS
womens,apparel,79,PANTS
mens,apparel,29.99,SWIMWEAR
mens,apparel,29.99,SWIMWEAR
womens,apparel,98.32,DRESS
womens,apparel,650,DRESS
womens,apparel,790,DRESS
womens,apparel,44.24,PANTS
womens,apparel,51.23,SWEATER
womens,apparel,26.44,SHIRT
womens,apparel,34.18,SHIRT
womens,apparel,86.7,SHIRT
womens,apparel,52.81,SWEATER
womens,apparel,34.11,SHIRT
womens,apparel,48.48,SWEATER
womens,apparel,48.48,SHIRT
womens,apparel,91.62,SWEATER
womens,apparel,48.41,SWEATER
womens,apparel,44.85,SWEATER
womens,apparel,57.64,SWEATER
womens,apparel,69.91,PANTS
womens,apparel,45.34,SWEATER
womens,apparel,39.5,SHIRT
womens,apparel,45.4,SHIRT
womens,apparel,79.21,OUTERWEAR
womens,apparel,58.14,PANTS
womens,apparel,49.94,SKIRT
womens,apparel,67.92,OUTERWEAR
womens,apparel,95.96,OUTERWEAR
womens,apparel,44.96,SHIRT
mens,apparel,199.99,BLAZER
mens,apparel,199.99,BLAZER
mens,apparel,199.99,BLAZER
womens,apparel,52.92,SWEATER
mens,apparel,49.95,PANTS
mens,apparel,89.99,BLAZER
womens,apparel,98.94,DRESS
womens,apparel,59.27,DRESS
womens,apparel,86.27,DRESS
mens,apparel,29.42,SHIRT
mens,apparel,47.53,SHIRT
womens,apparel,78.74,SKIRT
womens,apparel,60.56,SKIRT
womens,apparel,35.99,SWEATER
mens,apparel,130.6,PANTS
mens,apparel,168,PANTS
mens,apparel,75,SWEATER
womens,apparel,36.01,SWEATER
womens,apparel,17.65,SWEATER
womens,apparel,38.3,SWEATER
womens,apparel,74.98,SWEATER
womens,apparel,64.14,PANTS
womens,apparel,47.25,SHIRT
mens,apparel,112.5,OUTERWEAR
womens,apparel,54,SHIRT
womens,apparel,178,DRESS
womens,apparel,37.69,SWEATER
mens,apparel,35,SHORTS
womens,apparel,46.47,PANTS
,home,82,HOME
,home,25.19,HOME
,home,129.99,HOME
,home,128,HOME
,home,139,HOME
,home,35,HOME
,home,499.95,HOME
,home,32,HOME
,home,35,HOME
,home,90.79,HOME
,home,91.37,FURNITURE
,home,154.56,HOME
,home,84,HOME
,home,194.43,FURNITURE
,home,375.29,HOME
,home,155.23,HOME
,home,59,HOME
,home,265.55,HOME
,home,35,HOME
,home,429.18,HOME
,home,185,HOME
,home,125,HOME
,home,415,HOME
,home,60.29,HOME
,home,25.15,HOME
,home,32.27,HOME
,home,175,HOME
,home,59.99,HOME
,home,49.99,HOME
,home,35,HOME
,home,65.1,HOME
,home,35,HOME
,home,52.99,HOME
,home,32.95,HOME
,home,29.27,HOME
,home,106.49,HOME
,home,929,FURNITURE
,home,34.31,HOME
,home,45,HOME
,home,45.93,HOME
,home,32.55,HOME
,home,40.61,HOME
,home,50,HOME
,home,173,FURNITURE
,home,59,HOME
,home,148.99,HOME
,home,43,HOME
,home,97.67,HOME
,home,50.81,HOME
,home,244.99,HOME
,home,47.42,HOME
,home,29.95,HOME
,home,44.4,HOME
,home,150,HOME
,home,340,HOME
,home,336.08,HOME
,home,159.31,HOME
,home,311.94,HOME
,home,155.39,HOME
,home,40.06,HOME
,home,39.99,HOME
,home,31.61,HOME
,home,80.86,HOME
,home,61.83,HOME
,home,83.99,HOME
,home,61.83,HOME
,home,45,HOME
,home,28.59,HOME
,home,53.51,HOME
,home,175.13,FURNITURE
,home,48.95,HOME
,home,38.94,HOME
,home,260,HOME
,home,27.99,HOME
,home,80,FURNITURE
,home,115.91,FURNITURE
,home,99.99,HOME
,home,89.85,HOME
,home,73.53,HOME
,home,61.83,HOME
,home,338.71,HOME
,home,450.08,HOME
,home,42.43,HOME
,home,37.95,BED_BATH
,home,301.32,HOME
,home,32.18,HOME
,home,639,FURNITURE
,home,124.95,HOME
,home,84.05,HOME
,home,112.53,HOME
,home,65.7,HOME
,home,122.98,HOME
,home,77.03,HOME
,home,28.81,HOME
,home,423.77,HOME
,home,39.35,HOME
,home,30.25,HOME
,home,80,HOME
,home,50.71,HOME
,home,25.99,HOME
,home,228,HOME
,home,62.99,BED_BATH
,home,73.79,BED_BATH
,home,25.37,HOME
,home,60.39,HOME
,home,60,HOME
,home,184.94,HOME
,home,42.65,HOME
,home,90,HOME
,home,149.99,HOME
,home,60.88,HOME
,home,112.88,HOME
,home,106.3,HOME
,home,26.95,BED_BATH
,home,234.84,FURNITURE
,home,54.95,HOME
,home,362.61,HOME
,home,327.8,HOME
,home,71.73,HOME
,home,70.96,HOME
,home,29.33,HOME
,home,69.32,HOME
,home,36.62,HOME
,home,34.99,HOME
,home,43.92,HOME
,home,78.71,HOME
,home,110.33,HOME
,home,75.34,HOME
,home,46.78,HOME
,home,86.52,HOME
,home,140.05,HOME
,home,89.08,HOME
,home,66.96,HOME
,home,55.95,BED_BATH
,home,35.99,BED_BATH
,home,29,HOME
,home,211.23,KITCHEN
,home,195,HOME
,home,240,HOME
,home,130,HOME
,home,435,HOME
,home,330,HOME
,home,592.05,FURNITURE
,home,320.13,FURNITURE
,home,247.19,FURNITURE
,home,404.8,HOME
,home,592.05,HOME
,home,34.49,HOME
,home,149.95,BED_BATH
,home,48.99,HOME
,home,52.42,HOME
,home,149.95,HOME
,home,149.95,HOME
,home,32,HOME
,home,52.99,HOME
,home,29.38,HOME
,home,331.95,FURNITURE
,home,33,HOME
,home,45.03,FURNITURE
,home,303.13,HOME
,home,34.64,HOME
,home,22.76,HOME
,home,69.3,HOME
,home,118.99,BED_BATH
,home,61.7,HOME
,home,43,HOME
,home,122.87,HOME
,home,112.12,HOME
,home,86.71,HOME
,home,131.86,HOME
,home,48.99,HOME
,home,196.73,HOME
,home,46.12,HOME
,home,112.04,HOME
,home,46.8,HOME
,home,33.99,HOME
,home,109.43,HOME
,home,399,FURNITURE
,home,29.75,HOME
,home,30.62,HOME
,home,44.35,HOME
,home,255,FURNITURE
,home,1135,FURNITURE
,home,565,FURNITURE
,home,320,BED_BATH
,home,92.33,HOME
,home,64.99,HOME
,home,624,FURNITURE
,home,354.96,HOME
,home,474.23,HOME
,home,241.37,HOME
,home,29.99,HOME
,home,178,HOME
,home,36,HOME
,home,44.95,HOME
,home,144.72,HOME
,home,37,HOME
,home,32.32,BED_BATH
,home,26.95,HOME
,home,599,FURNITURE
,home,620.93,HOME
,home,258.49,HOME
,home,79.99,BED_BATH
,home,135,HOME
,home,169.99,HOME
,home,33.99,BED_BATH
,home,129,HOME
,home,130,HOME
,home,200.99,HOME
,home,255.99,HOME
,home,122.93,HOME
,home,145.49,HOME
,home,229.99,HOME
,home,109.98,HOME
,home,39.99,BED_BATH
,home,52,BED_BATH
,home,33.71,HOME
,home,44.94,HOME
,home,43.43,HOME
,home,52.86,HOME
,home,63.5,HOME
,home,141,HOME
,home,32.23,HOME
,home,27.74,HOME
,home,35.99,HOME
,home,26.99,HOME
,home,22.86,HOME
,home,28.49,HOME
,home,41.59,HOME
,home,25.49,HOME
,home,40.49,HOME
,home,42.03,HOME
,home,33.59,HOME
,home,27.74,HOME
,home,33.74,HOME
,home,55.11,HOME
,home,27.19,HOME
,home,35.03,HOME
,home,43.99,HOME
,home,30.39,HOME
,home,28.49,HOME
,home,25.86,HOME
,home,79.99,HOME
,home,40.62,HOME
,home,31.49,HOME
,home,59.24,HOME
,home,53.99,HOME
,home,29.03,HOME
,home,33.03,HOME
,home,26.99,HOME
,home,31.49,HOME
,home,33.59,HOME
,home,39.19,HOME
,home,761.62,HOME
,home,135.99,FURNITURE
,home,197.34,FURNITURE
,home,112.95,HOME
,home,378,FURNITURE
,home,31.42,HOME
,home,25.2,HOME
,home,28.95,HOME
,home,46.89,HOME
,home,32.81,HOME
,home,30.37,HOME
,home,43.5,HOME
,home,32,HOME
,home,43.5,HOME
,home,38,HOME
,home,38,HOME
,home,38,HOME
,home,38,HOME
,home,38,HOME
,home,38,HOME
,home,38,HOME
,home,29.5,HOME
,home,52.99,HOME
,home,49.99,HOME
,home,72.99,HOME
,home,72.99,HOME
,home,51.99,HOME
,home,294.99,HOME
,home,591.26,HOME
,home,2509.2,HOME
,home,36.25,HOME
,home,211.23,KITCHEN
,home,198,HOME
,home,300,HOME
,home,318,HOME
,home,119.95,HOME
,home,103.03,HOME
,home,72,HOME
,home,36.57,HOME
,home,110,HOME
,home,412.4,HOME
,home,69.2,HOME
,home,284,HOME
,home,20.64,HOME
,home,34.95,BED_BATH
,home,50.58,HOME
,home,14,HOME
,home,43.38,HOME
,home,40.35,HOME
,home,40.35,HOME
,home,40.35,HOME
,home,40.35,HOME
,home,40.35,HOME
,home,43.38,HOME
,home,39.99,HOME
,home,269.5,HOME
,home,61.35,HOME
,home,64.31,HOME
,home,87.73,HOME
,home,14,HOME
,home,14,HOME
,home,58.54,HOME
,home,58,HOME
,home,58,HOME
,home,108.31,FURNITURE
,home,94.03,FURNITURE
,home,53.99,HOME
,home,103.14,FURNITURE
,home,247.79,FURNITURE
,home,27.22,HOME
,home,34.31,HOME
,home,31.99,HOME
,home,58.97,HOME
,home,67.49,HOME
,home,59.99,HOME
,home,43.25,HOME
,home,29.59,HOME
,home,41.99,HOME
,home,29.59,HOME
,home,26.99,HOME
,home,36.79,HOME
,home,53.01,HOME
,home,49.99,HOME
,home,41.24,HOME
,home,28.49,HOME
,home,35.19,HOME
,home,45.32,HOME
,home,33.74,HOME
,home,29.24,HOME
,home,50.82,HOME
,home,55.27,HOME
,home,52.99,HOME
,home,45.32,HOME
,home,58.48,HOME
,home,51.41,HOME
,home,51.99,HOME
,home,37.59,HOME
,home,59.76,HOME
,home,58.29,HOME
,home,56.39,HOME
,home,55.99,HOME
,home,55.99,HOME
,home,45.99,HOME
,home,78.84,HOME
,home,37.59,HOME
,home,34.49,HOME
,home,60.2,HOME
,home,79.99,HOME
,home,34.99,HOME
,home,32.79,HOME
,home,31.49,HOME
,home,53.57,HOME
,home,44.99,HOME
,home,33.59,HOME
,home,41.25,HOME
,home,32.79,HOME
,home,30.39,HOME
,home,42.99,HOME
,home,44,HOME
,home,39.99,HOME
,home,40.99,HOME
