Department,ProductGroup,Price,Type
womens,apparel,80.83,SWEATER
womens,apparel,91.07,DRESS
womens,apparel,208.42,DRESS
womens,apparel,79.67,DRESS
womens,apparel,93.85,DRESS
womens,apparel,164,DRESS
womens,apparel,122.77,DRESS
womens,apparel,130.55,PANTS
womens,apparel,57.37,PANTS
womens,apparel,121.46,PANTS
womens,apparel,75.71,PANTS
womens,apparel,80.79,PANTS
womens,apparel,70.99,PANTS
womens,apparel,179,PANTS
womens,apparel,39.14,DRESS
womens,apparel,84,PANTS
womens,apparel,79.9,PANTS
womens,apparel,172,PANTS
womens,apparel,64.99,PANTS
womens,apparel,69.99,SHIRT
womens,apparel,98,SHIRT
womens,apparel,130.25,OUTERWEAR
womens,apparel,74.51,SKIRT
womens,apparel,158,PANTS
womens,apparel,348,DRESS
womens,apparel,248,SWEATER
womens,apparel,55.99,OUTERWEAR
mens,apparel,48.46,OUTERWEAR
mens,apparel,74.97,PANTS
mens,apparel,65.97,PANTS
womens,apparel,37.41,DRESS
womens,apparel,67.39,DRESS
womens,apparel,41.78,DRESS
mens,apparel,178,PANTS
mens,apparel,76.62,SHIRT
mens,apparel,29.99,SHIRT
mens,apparel,98.67,PANTS
mens,apparel,40.85,SWEATER
mens,apparel,33.37,SHIRT
mens,apparel,32.9,SWEATER
mens,apparel,54.3,SWEATER
mens,apparel,252.68,OUTERWEAR
mens,apparel,295,OUTERWEAR
mens,apparel,74,PANTS
mens,apparel,68.7,SHIRT
mens,apparel,38.07,SHIRT
mens,apparel,59.14,SHIRT
mens,apparel,99.54,OUTERWEAR
womens,apparel,62.22,OUTERWEAR
womens,apparel,156.35,SHIRT
womens,apparel,143.39,DRESS
womens,apparel,40,OUTERWEAR
womens,apparel,89.5,PANTS
womens,apparel,120.64,PANTS
womens,apparel,65.41,DRESS
womens,apparel,73.04,DRESS
womens,apparel,80.85,DRESS
womens,apparel,67.24,DRESS
womens,apparel,25.24,DRESS
womens,apparel,66.09,OUTERWEAR
mens,apparel,31.39,OUTERWEAR
mens,apparel,50.79,OUTERWEAR
mens,apparel,34.73,OUTERWEAR
womens,apparel,48.96,PANTS
womens,apparel,99,PANTS
womens,apparel,74.27,PANTS
womens,apparel,52.9,PANTS
womens,apparel,64.5,PANTS
womens,apparel,129,PANTS
womens,apparel,27.99,SHIRT
womens,apparel,89,PANTS
womens,apparel,199,OUTERWEAR
womens,apparel,129,OUTERWEAR
womens,apparel,159,OUTERWEAR
womens,apparel,35.99,SHIRT
womens,apparel,79,PANTS
womens,apparel,39.99,SHIRT
womens,apparel,47.01,SHIRT
womens,apparel,100.02,SHIRT
womens,apparel,187.5,DRESS
womens,apparel,475,OUTERWEAR
womens,apparel,65.01,SHIRT
womens,apparel,186.15,BLAZER
womens,apparel,50.08,SKIRT
mens,apparel,74,SHORTS
mens,apparel,79,SHIRT
womens,apparel,97.99,DRESS
womens,apparel,74.99,DRESS
womens,apparel,35,SHIRT
womens,apparel,35,SHIRT
womens,apparel,90.01,DRESS
mens,apparel,39.07,OUTERWEAR
mens,apparel,51.63,SWEATER
mens,apparel,98.3,SWEATER
mens,apparel,62.46,SHIRT
mens,apparel,40.03,SHIRT
mens,apparel,56.05,SHIRT
mens,apparel,54.25,SHIRT
mens,apparel,88.79,SWEATER
mens,apparel,55.16,SWEATER
mens,apparel,159,PANTS
mens,apparel,69.8,PANTS
mens,apparel,99,PANTS
mens,apparel,99,PANTS
womens,apparel,17.47,SWEATER
womens,apparel,17.44,SWEATER
mens,apparel,179,PANTS
mens,apparel,169,PANTS
mens,apparel,179,PANTS
mens,apparel,186,PANTS
mens,apparel,77,SHIRT
mens,apparel,77,SHIRT
mens,apparel,77,SHIRT
mens,apparel,77,SHIRT
mens,apparel,77,SHIRT
womens,apparel,84.66,PANTS
mens,apparel,38.15,PANTS
mens,apparel,49.95,PANTS
mens,apparel,49.95,PANTS
mens,apparel,49.95,PANTS
womens,apparel,50.48,PANTS
womens,apparel,53.07,PANTS
womens,apparel,89,SHIRT
womens,apparel,68,SHIRT
womens,apparel,51.2,SWEATER
mens,apparel,195,PANTS
mens,apparel,244.88,PANTS
mens,apparel,178,PANTS
mens,apparel,178,PANTS
mens,apparel,206.95,PANTS
mens,apparel,278,PANTS
mens,apparel,118.86,OUTERWEAR
mens,apparel,62,SHIRT
mens,apparel,245,OUTERWEAR
mens,apparel,149,SWEATER
mens,apparel,215,SWEATER
mens,apparel,139,SWEATER
mens,apparel,129,SWEATER
mens,apparel,203.6,PANTS
mens,apparel,49.61,SHIRT
mens,apparel,198,SHIRT
mens,apparel,46.02,SHORTS
mens,apparel,33.81,SWIMWEAR
mens,apparel,30.42,SWIMWEAR
mens,apparel,66.04,SHIRT
mens,apparel,39.61,SHORTS
mens,apparel,41.19,SHORTS
mens,apparel,44.62,SHIRT
mens,apparel,35.61,SHORTS
mens,apparel,45.81,SHIRT
mens,apparel,54.77,SWIMWEAR
mens,apparel,67.5,SHIRT
womens,apparel,118,SHORTS
womens,apparel,62.03,SHORTS
womens,apparel,108,SHIRT
mens,apparel,145,PANTS
mens,apparel,145,PANTS
mens,apparel,160,SHIRT
mens,apparel,31.01,SHORTS
mens,apparel,32.06,SHORTS
mens,apparel,30.01,SHORTS
mens,apparel,35.21,SHORTS
mens,apparel,31.4,SHORTS
mens,apparel,65,SHORTS
mens,apparel,75,SHORTS
mens,apparel,61.1,SHORTS
mens,apparel,63.18,PANTS
womens,apparel,246,OUTERWEAR
womens,apparel,115.05,OUTERWEAR
womens,apparel,246,OUTERWEAR
mens,apparel,30.77,SWEATER
mens,apparel,49.31,SWEATER
womens,apparel,220,DRESS
mens,apparel,220,PANTS
womens,apparel,150,SWEATER
womens,apparel,102.72,SHIRT
womens,apparel,50.97,DRESS
womens,apparel,67.85,DRESS
womens,apparel,86.28,DRESS
womens,apparel,174,DRESS
mens,apparel,197.49,OUTERWEAR
womens,apparel,40.71,SWEATER
womens,apparel,158,DRESS
womens,apparel,168,PANTS
womens,apparel,128,DRESS
womens,apparel,98,DRESS
womens,apparel,87.32,DRESS
womens,apparel,88,DRESS
womens,apparel,68.34,DRESS
womens,apparel,41.09,DRESS
womens,apparel,157.03,DRESS
mens,apparel,67.5,SHIRT
mens,apparel,57.5,SHIRT
mens,apparel,39.75,PANTS
womens,apparel,175.43,DRESS
mens,apparel,62.5,SHIRT
womens,apparel,50.54,DRESS
womens,apparel,198,DRESS
womens,apparel,167.63,DRESS
mens,apparel,67.5,SHIRT
womens,apparel,40.35,DRESS
mens,apparel,39.75,SHIRT
mens,apparel,70,SHIRT
womens,apparel,119.99,DRESS
womens,apparel,54.66,DRESS
womens,apparel,37.09,DRESS
womens,apparel,69.95,DRESS
womens,apparel,79.33,DRESS
womens,apparel,90.86,DRESS
womens,apparel,75.61,DRESS
mens,apparel,59.5,SHIRT
womens,apparel,31.61,DRESS
womens,apparel,181.33,DRESS
womens,apparel,57.03,DRESS
womens,apparel,71.88,DRESS
womens,apparel,228,DRESS
womens,apparel,56.23,DRESS
womens,apparel,68.81,DRESS
womens,apparel,108,SKIRT
womens,apparel,128.56,DRESS
womens,apparel,143.43,DRESS
womens,apparel,162.57,DRESS
womens,apparel,168.96,DRESS
womens,apparel,147.39,DRESS
womens,apparel,109.04,DRESS
womens,apparel,166.14,DRESS
mens,apparel,62.48,SHIRT
mens,apparel,85.79,SHIRT
mens,apparel,122.99,SHIRT
womens,apparel,147.6,DRESS
mens,apparel,95.99,SHIRT
mens,apparel,106.54,PANTS
womens,apparel,132.37,PANTS
womens,apparel,76.72,PANTS
womens,apparel,84.08,PANTS
womens,apparel,100.16,PANTS
womens,apparel,165,PANTS
womens,apparel,76.07,PANTS
womens,apparel,77.99,DRESS
womens,apparel,122.99,PANTS
womens,apparel,100.96,PANTS
womens,apparel,134.29,PANTS
womens,apparel,98.97,PANTS
womens,apparel,133.49,PANTS
womens,apparel,99.24,PANTS
womens,apparel,178.2,PANTS
womens,apparel,105.68,PANTS
womens,apparel,53.93,DRESS
womens,apparel,189,PANTS
womens,apparel,132.73,PANTS
womens,apparel,200,PANTS
womens,apparel,176,PANTS
womens,apparel,176,PANTS
womens,apparel,198,PANTS
womens,apparel,122.99,PANTS
womens,apparel,176,PANTS
womens,apparel,141.36,PANTS
womens,apparel,47.99,SHIRT
womens,apparel,189,PANTS
womens,apparel,70.66,SHIRT
womens,apparel,50.32,SHIRT
womens,apparel,60.56,SHIRT
womens,apparel,138,SHIRT
womens,apparel,64.91,SKIRT
womens,apparel,98.98,PANTS
mens,apparel,168,PANTS
mens,apparel,188,PANTS
mens,apparel,198,PANTS
womens,apparel,82.94,PANTS
womens,apparel,89.15,SKIRT
womens,apparel,152.47,SKIRT
womens,apparel,92.87,SHIRT
womens,apparel,39.95,SWEATER
womens,apparel,55.99,SHIRT
womens,apparel,139.34,SWEATER
womens,apparel,48.3,SKIRT
womens,apparel,71.88,SKIRT
womens,apparel,62.73,SKIRT
womens,apparel,158,PANTS
mens,apparel,99,PANTS
mens,apparel,72.13,SHIRT
mens,apparel,34.29,SWIMWEAR
mens,apparel,32.83,SWIMWEAR
mens,apparel,101,SHIRT
mens,apparel,101,SHIRT
mens,apparel,78.18,SHIRT
mens,apparel,70.41,SHIRT
mens,apparel,49.95,PANTS
mens,apparel,65.07,SHIRT
mens,apparel,82.94,SHIRT
womens,apparel,55.28,SKIRT
womens,apparel,24.7,DRESS
mens,apparel,59.32,OUTERWEAR
mens,apparel,30.26,OUTERWEAR
mens,apparel,35.25,PANTS
mens,apparel,89.99,SHIRT
mens,apparel,72.95,SHIRT
mens,apparel,94,SHIRT
mens,apparel,129,SHIRT
womens,apparel,37.99,DRESS
mens,apparel,89.99,SHIRT
mens,apparel,89.99,SHIRT
mens,apparel,91.89,SHIRT
mens,apparel,92.99,SHIRT
mens,apparel,92.99,SHIRT
mens,apparel,92.2,SHIRT
mens,apparel,53,SHIRT
mens,apparel,53,SHIRT
mens,apparel,78.64,SHIRT
mens,apparel,87,SWEATER
mens,apparel,52.87,SWEATER
mens,apparel,47.73,SHIRT
mens,apparel,73.14,SHIRT
mens,apparel,48.15,SHIRT
mens,apparel,105,SHIRT
mens,apparel,69.5,SHIRT
mens,apparel,69.5,SHIRT
mens,apparel,57.92,OUTERWEAR
mens,apparel,97.99,OUTERWEAR
mens,apparel,109.48,SWEATER
mens,apparel,85.44,OUTERWEAR
mens,apparel,92.99,SHIRT
womens,apparel,189,PANTS
mens,apparel,36.39,PANTS
mens,apparel,20.54,SWEATER
mens,apparel,35.77,SHIRT
mens,apparel,18.39,SHIRT
mens,apparel,17.53,SHIRT
womens,apparel,38.7,DRESS
womens,apparel,70.33,DRESS
womens,apparel,119,DRESS
womens,apparel,89.01,DRESS
womens,apparel,119,DRESS
womens,apparel,128,DRESS
mens,apparel,41.99,OUTERWEAR
womens,apparel,37.97,DRESS
womens,apparel,70.35,SKIRT
mens,apparel,37.99,SHIRT
mens,apparel,37.99,SHIRT
mens,apparel,37.99,SHIRT
mens,apparel,37.99,SHIRT
mens,apparel,37.99,SHIRT
mens,apparel,41,SHIRT
mens,apparel,41,SHIRT
mens,apparel,36.11,PANTS
mens,apparel,37.89,PANTS
mens,apparel,94,SHIRT
mens,apparel,94,SHIRT
mens,apparel,94,SHIRT
mens,apparel,94,SHIRT
mens,apparel,94,SHIRT
mens,apparel,94,SHIRT
mens,apparel,94,SHIRT
mens,apparel,94,SHIRT
mens,apparel,92.99,SHIRT
mens,apparel,92.99,SHIRT
mens,apparel,92.99,SHIRT
mens,apparel,92.99,SHIRT
mens,apparel,90.36,SHIRT
mens,apparel,95.99,SHIRT
mens,apparel,95.99,SHIRT
mens,apparel,95.99,SHIRT
mens,apparel,95.99,SHIRT
mens,apparel,51.64,SHIRT
womens,apparel,36.88,SHIRT
mens,apparel,58.99,SHIRT
mens,apparel,40.96,SHIRT
womens,apparel,29.95,SWIMWEAR
mens,apparel,74.92,SWEATER
mens,apparel,153.99,SWEATER
mens,apparel,52.62,OUTERWEAR
mens,apparel,43.59,SHIRT
mens,apparel,57.55,SWEATER
mens,apparel,53,SHIRT
womens,apparel,29.11,SHIRT
womens,apparel,37.78,SHIRT
womens,apparel,40.55,SHIRT
womens,apparel,29.88,SWEATER
womens,apparel,163.98,OUTERWEAR
womens,apparel,119.01,BLAZER
womens,apparel,115.61,SKIRT
womens,apparel,78.45,PANTS
womens,apparel,179.01,SKIRT
mens,apparel,39.5,SHIRT
mens,apparel,98,SHORTS
mens,apparel,37.5,SHIRT
mens,apparel,98,SHORTS
mens,apparel,35,PANTS
mens,apparel,90.71,SHIRT
mens,apparel,90.69,SHIRT
womens,apparel,80.76,PANTS
womens,apparel,29.77,PANTS
womens,apparel,36.61,PANTS
womens,apparel,64.99,DRESS
mens,apparel,86.25,SWIMWEAR
womens,apparel,172,PANTS
womens,apparel,125,PANTS
womens,apparel,169,PANTS
womens,apparel,88.45,PANTS
womens,apparel,99,PANTS
womens,apparel,37.01,SHIRT
womens,apparel,189,PANTS
womens,apparel,124,DRESS
womens,apparel,112,PANTS
mens,apparel,80,PANTS
mens,apparel,70.93,PANTS
mens,apparel,81.56,OUTERWEAR
mens,apparel,125,OUTERWEAR
mens,apparel,32.5,SHIRT
mens,apparel,32.33,SHIRT
mens,apparel,52.54,SHIRT
mens,apparel,73.56,SHIRT
mens,apparel,79.33,SHIRT
womens,apparel,120.14,PANTS
womens,apparel,69.5,SHIRT
womens,apparel,150.77,OUTERWEAR
womens,apparel,87.99,SWEATER
womens,apparel,53.25,OUTERWEAR
womens,apparel,130.4,OUTERWEAR
womens,apparel,58.24,DRESS
womens,apparel,218.34,DRESS
womens,apparel,113.9,DRESS
womens,apparel,297,DRESS
womens,apparel,145.98,DRESS
womens,apparel,249,DRESS
womens,apparel,378,DRESS
womens,apparel,115.34,SHIRT
womens,apparel,82.4,BLAZER
womens,apparel,54.6,SWEATER
womens,apparel,31.74,SHIRT
womens,apparel,42.97,DRESS
womens,apparel,51.71,SHIRT
womens,apparel,70.05,DRESS
womens,apparel,81.22,DRESS
womens,apparel,110.42,DRESS
womens,apparel,86.66,DRESS
womens,apparel,50.65,DRESS
womens,apparel,68,SHIRT
womens,apparel,57.94,SHIRT
womens,apparel,95.89,BLAZER
womens,apparel,99.74,SKIRT
womens,apparel,102.27,DRESS
womens,apparel,132.45,DRESS
womens,apparel,153.1,DRESS
womens,apparel,147.99,DRESS
womens,apparel,57.52,DRESS
mens,apparel,48.97,PANTS
mens,apparel,27.55,PANTS
mens,apparel,23.99,PANTS
mens,apparel,25.37,OUTERWEAR
mens,apparel,14.59,SHIRT
mens,apparel,20.72,SHIRT
mens,apparel,33.41,SHIRT
mens,apparel,83.66,OUTERWEAR
mens,apparel,72.78,OUTERWEAR
mens,apparel,71.1,OUTERWEAR
mens,apparel,200,PANTS
mens,apparel,190,PANTS
mens,apparel,260,PANTS
mens,apparel,210,PANTS
womens,apparel,128,DRESS
mens,apparel,53,SHIRT
mens,apparel,63,SHIRT
mens,apparel,33.62,SHIRT
mens,apparel,37.99,SHIRT
mens,apparel,41,SHIRT
mens,apparel,41,SHIRT
mens,apparel,41,SHIRT
mens,apparel,30.14,PANTS
mens,apparel,67.99,PANTS
mens,apparel,56,SHIRT
mens,apparel,56,SHIRT
mens,apparel,56,SHIRT
mens,apparel,56,SHIRT
mens,apparel,88.06,SHIRT
mens,apparel,119.95,SHIRT
mens,apparel,89.99,SHIRT
mens,apparel,97,SHIRT
mens,apparel,89.99,SHIRT
mens,apparel,97,SHIRT
mens,apparel,89.99,SHIRT
mens,apparel,89.99,SHIRT
mens,apparel,89.99,SHIRT
mens,apparel,104.21,SHIRT
mens,apparel,105,SHIRT
mens,apparel,99.32,SHIRT
mens,apparel,95.64,SHIRT
mens,apparel,68.78,SHIRT
mens,apparel,53,SHIRT
mens,apparel,53,SHIRT
womens,apparel,84.42,PANTS
womens,apparel,70.07,PANTS
womens,apparel,89.1,PANTS
womens,apparel,93.17,PANTS
womens,apparel,99.01,DRESS
womens,apparel,152.5,DRESS
mens,apparel,44,SHIRT
womens,apparel,61.82,DRESS
womens,apparel,29.68,SHIRT
womens,apparel,31.88,PANTS
womens,apparel,55.84,DRESS
womens,apparel,135.49,DRESS
womens,apparel,49.99,DRESS
womens,apparel,25.76,PANTS
womens,apparel,25.76,PANTS
womens,apparel,39.99,DRESS
mens,apparel,43.88,OUTERWEAR
womens,apparel,52.56,SHIRT
mens,apparel,324,OUTERWEAR
womens,apparel,55.23,PANTS
womens,apparel,25.95,DRESS
mens,apparel,25.51,PANTS
womens,apparel,23.98,DRESS
womens,apparel,55.5,PANTS
mens,apparel,31.56,SHIRT
mens,apparel,32.58,PANTS
mens,apparel,96.71,OUTERWEAR
mens,apparel,42.62,OUTERWEAR
mens,apparel,52.04,OUTERWEAR
mens,apparel,67.99,PANTS
mens,apparel,21.03,SHIRT
mens,apparel,72.22,OUTERWEAR
mens,apparel,50.07,OUTERWEAR
mens,apparel,66.46,OUTERWEAR
mens,apparel,51.2,OUTERWEAR
mens,apparel,39.99,OUTERWEAR
mens,apparel,46.93,PANTS
mens,apparel,41.54,OUTERWEAR
womens,apparel,161.88,PANTS
mens,apparel,46.42,OUTERWEAR
mens,apparel,31,OUTERWEAR
mens,apparel,36.15,OUTERWEAR
womens,apparel,47.63,SKIRT
mens,apparel,137.5,OUTERWEAR
mens,apparel,69.5,OUTERWEAR
mens,apparel,88.99,SHIRT
mens,apparel,85.79,SHIRT
mens,apparel,88.99,SHIRT
mens,apparel,88.99,SHIRT
mens,apparel,95.99,SHIRT
mens,apparel,95.99,SHIRT
mens,apparel,79,SHIRT
mens,apparel,79,SHIRT
mens,apparel,93.75,SWIMWEAR
mens,apparel,93.75,SWIMWEAR
mens,apparel,31.72,SHIRT
womens,apparel,158.8,PANTS
womens,apparel,22.35,SHIRT
womens,apparel,49.95,SHIRT
womens,apparel,74.99,SHIRT
womens,apparel,40.8,PANTS
womens,apparel,82.48,PANTS
womens,apparel,55.61,SKIRT
womens,apparel,39.99,SHIRT
womens,apparel,43.91,DRESS
womens,apparel,63.05,SKIRT
womens,apparel,39.99,PANTS
mens,apparel,161.17,PANTS
mens,apparel,64.99,PANTS
mens,apparel,59.99,SHIRT
womens,apparel,64,SWIMWEAR
womens,apparel,64,SWIMWEAR
womens,apparel,64,SWIMWEAR
womens,apparel,64,SWIMWEAR
womens,apparel,136,SWIMWEAR
womens,apparel,148,SWIMWEAR
womens,apparel,176,SWIMWEAR
womens,apparel,140,SWIMWEAR
womens,apparel,140,SWIMWEAR
womens,apparel,134,SWIMWEAR
womens,apparel,126,SWIMWEAR
womens,apparel,39.99,SWEATER
womens,apparel,35.99,OUTERWEAR
womens,apparel,132,SWIMWEAR
womens,apparel,140,SWIMWEAR
mens,apparel,191.44,PANTS
womens,apparel,154,SWIMWEAR
womens,apparel,122,SWIMWEAR
womens,apparel,160,SWIMWEAR
womens,apparel,128,SWIMWEAR
womens,apparel,35,DRESS
mens,apparel,55.6,PANTS
mens,apparel,39.95,OUTERWEAR
mens,apparel,38.32,PANTS
mens,apparel,35.4,SHIRT
mens,apparel,35.4,SHIRT
mens,apparel,35.4,SHIRT
mens,apparel,35.4,SHIRT
mens,apparel,35.4,SHIRT
mens,apparel,41.4,SHIRT
mens,apparel,41.4,SHIRT
mens,apparel,53.4,SHIRT
mens,apparel,53.4,SHIRT
mens,apparel,47.4,SHIRT
mens,apparel,47.4,SHIRT
mens,apparel,53.4,SHIRT
mens,apparel,47.4,SHIRT
mens,apparel,47.4,SHORTS
mens,apparel,118.8,SUIT
womens,apparel,78.27,SHIRT
womens,apparel,36.28,SHIRT
womens,apparel,68,SHIRT
womens,apparel,38,OUTERWEAR
womens,apparel,38,OUTERWEAR
womens,apparel,80.42,SWEATER
womens,apparel,138,SWEATER
womens,apparel,44.67,PANTS
womens,apparel,53.49,DRESS
mens,apparel,98,SHIRT
mens,apparel,98,SHIRT
mens,apparel,98,SHIRT
womens,apparel,98,SHIRT
womens,apparel,69,SHIRT
womens,apparel,29.65,SHIRT
womens,apparel,49.61,DRESS
womens,apparel,42,SWEATER
womens,apparel,40,SHIRT
womens,apparel,16.87,SWEATER
womens,apparel,60.96,OUTERWEAR
womens,apparel,33,SHIRT
womens,apparel,56,OUTERWEAR
womens,apparel,32,SHIRT
womens,apparel,79.99,SWEATER
womens,apparel,103.78,PANTS
womens,apparel,91.92,PANTS
womens,apparel,95.72,SKIRT
womens,apparel,54.99,PANTS
mens,apparel,55.99,SWIMWEAR
mens,apparel,72.28,SWIMWEAR
mens,apparel,47.97,SWIMWEAR
mens,apparel,63.37,SWIMWEAR
mens,apparel,67.63,SWIMWEAR
mens,apparel,114.43,SWIMWEAR
mens,apparel,68.18,SWIMWEAR
mens,apparel,36.07,SWIMWEAR
mens,apparel,135.02,SWIMWEAR
mens,apparel,78.96,SWIMWEAR
mens,apparel,66.98,SWIMWEAR
mens,apparel,160,PANTS
mens,apparel,179,PANTS
mens,apparel,44.88,PANTS
mens,apparel,76.04,PANTS
mens,apparel,84.5,PANTS
mens,apparel,179,PANTS
womens,apparel,160.07,DRESS
womens,apparel,90.88,DRESS
womens,apparel,45.08,SHIRT
mens,apparel,9.5,SHIRT
mens,apparel,62,SHIRT
mens,apparel,39.99,SHIRT
mens,apparel,31.99,SWEATER
mens,apparel,62,SWEATER
mens,apparel,80,SWEATER
mens,apparel,41.4,SHIRT
mens,apparel,53.4,SHIRT
mens,apparel,53.4,SHIRT
mens,apparel,47.4,SHIRT
mens,apparel,47.4,SHIRT
mens,apparel,53.4,SHIRT
mens,apparel,47.4,SHORTS
mens,apparel,53.4,SWEATER
mens,apparel,41.4,SHIRT
womens,apparel,68.32,PANTS
womens,apparel,138,DRESS
womens,apparel,68.16,DRESS
mens,apparel,54,SHIRT
mens,apparel,48,SHIRT
mens,apparel,64,PANTS
mens,apparel,62.15,PANTS
mens,apparel,67.72,PANTS
mens,apparel,35,SHIRT
mens,apparel,70,SHIRT
mens,apparel,70,SHIRT
mens,apparel,189,PANTS
mens,apparel,39.99,OUTERWEAR
mens,apparel,34.99,PANTS
mens,apparel,120.63,OUTERWEAR
mens,apparel,381.67,OUTERWEAR
mens,apparel,222.03,OUTERWEAR
mens,apparel,59.4,OUTERWEAR
mens,apparel,429,OUTERWEAR
mens,apparel,71.26,SHIRT
mens,apparel,48.77,SWEATER
mens,apparel,209.96,OUTERWEAR
mens,apparel,76.32,SWEATER
mens,apparel,97.43,SWEATER
mens,apparel,31.53,SHIRT
mens,apparel,70.66,SWEATER
mens,apparel,72.73,SHIRT
mens,apparel,60.17,SHIRT
mens,apparel,74.99,SHIRT
mens,apparel,131.64,SHIRT
mens,apparel,134.87,SWEATER
mens,apparel,115.19,SHIRT
mens,apparel,61.39,SHIRT
mens,apparel,34.34,SHIRT
mens,apparel,68,SHIRT
mens,apparel,35.3,SHIRT
mens,apparel,68,SHIRT
mens,apparel,26.45,SHIRT
mens,apparel,116.77,SHIRT
mens,apparel,32.05,SHIRT
mens,apparel,38.43,SHIRT
mens,apparel,51.95,SHIRT
mens,apparel,66.01,SHIRT
mens,apparel,55.55,SHIRT
mens,apparel,48,SHIRT
mens,apparel,55,SHIRT
mens,apparel,53.99,SHIRT
mens,apparel,55,SHIRT
mens,apparel,40.19,SHIRT
mens,apparel,38.61,SHIRT
mens,apparel,42.21,SHIRT
womens,apparel,51.04,DRESS
womens,apparel,35.15,DRESS
womens,apparel,24.62,SWEATER
womens,apparel,14.44,OUTERWEAR
womens,apparel,19.38,SWEATER
womens,apparel,21.01,SWEATER
womens,apparel,229,DRESS
womens,apparel,42,SWEATER
mens,apparel,185.24,PANTS
womens,apparel,179.99,PANTS
mens,apparel,89.99,SHIRT
mens,apparel,25.99,PANTS
mens,apparel,25.99,PANTS
,home,82,HOME
,home,76.07,HOME
,home,25.19,HOME
,home,129.99,HOME
,home,128,HOME
,home,139,HOME
,home,35,HOME
,home,499.95,HOME
,home,32,HOME
,home,90.79,HOME
,home,91.37,FURNITURE
,home,154.44,HOME
,home,69.18,HOME
,home,39.95,HOME
,home,192.44,FURNITURE
,home,63,HOME
,home,375.29,HOME
,home,155.23,HOME
,home,69,FURNITURE
,home,280.89,HOME
,home,35,HOME
,home,429.18,HOME
,home,185,HOME
,home,415,HOME
,home,149.99,HOME
,home,109.95,HOME
,home,25.15,HOME
,home,32.28,HOME
,home,59.99,HOME
,home,35,HOME
,home,31.89,HOME
,home,65.1,HOME
,home,32.95,HOME
,home,77.14,FURNITURE
,home,34.31,HOME
,home,45,HOME
,home,35.31,HOME
,home,60,HOME
,home,50,HOME
,home,26.9,HOME
,home,173,FURNITURE
,home,79.95,BED_BATH
,home,148.99,HOME
,home,43.27,HOME
,home,90.47,HOME
,home,79.95,BED_BATH
,home,50.81,HOME
,home,244.99,HOME
,home,49.5,HOME
,home,46.72,HOME
,home,29.95,HOME
,home,44.4,HOME
,home,150,HOME
,home,336.05,HOME
,home,155.39,HOME
,home,42.46,HOME
,home,31.61,HOME
,home,75.04,HOME
,home,83.99,HOME
,home,61.83,HOME
,home,45,HOME
,home,53.51,HOME
,home,290,HOME
,home,48.95,HOME
,home,38.94,HOME
,home,224.62,FURNITURE
,home,26.99,HOME
,home,260,HOME
,home,26.98,HOME
,home,89.99,FURNITURE
,home,104.87,FURNITURE
,home,99.99,HOME
,home,1506.18,HOME
,home,80,HOME
,home,61.83,HOME
,home,370.39,HOME
,home,427.49,HOME
,home,1562.61,HOME
,home,333.78,HOME
,home,387.58,HOME
,home,204.04,FURNITURE
,home,42.07,HOME
,home,40.36,HOME
,home,90.8,FURNITURE
,home,106.4,FURNITURE
,home,175.26,FURNITURE
,home,1803.65,HOME
,home,297.08,HOME
,home,32.18,HOME
,home,639,FURNITURE
,home,120.84,HOME
,home,90.42,HOME
,home,106.47,HOME
,home,109.44,HOME
,home,70.03,HOME
,home,111.5,HOME
,home,79.53,HOME
,home,73.91,HOME
,home,27.7,HOME
,home,420.35,HOME
,home,40,HOME
,home,99.99,HOME
,home,30.25,HOME
,home,50.38,HOME
,home,299.81,HOME
,home,35.37,HOME
,home,25.99,HOME
,home,228,HOME
,home,62.99,BED_BATH
,home,73.79,BED_BATH
,home,25,HOME
,home,62.76,HOME
,home,60.99,HOME
,home,60,HOME
,home,162,HOME
,home,42.65,HOME
,home,39.49,HOME
,home,97.5,HOME
,home,149.99,HOME
,home,60.6,HOME
,home,524.4,HOME
,home,100.68,HOME
,home,113.46,HOME
,home,236.65,FURNITURE
,home,49.95,HOME
,home,362.61,HOME
,home,14.99,HOME
,home,71.73,HOME
,home,70.83,HOME
,home,29.9,HOME
,home,72.15,HOME
,home,29.99,HOME
,home,34.99,HOME
,home,41.12,HOME
,home,76.9,HOME
,home,64.85,HOME
,home,111.66,HOME
,home,76.09,HOME
,home,77.45,HOME
,home,92.87,HOME
,home,115.52,HOME
,home,200.1,HOME
,home,94.66,HOME
,home,78.83,HOME
,home,64,HOME
,home,90.56,HOME
,home,29,HOME
,home,125,HOME
,home,368.67,HOME
,home,208.64,KITCHEN
,home,195,HOME
,home,240,HOME
,home,130,HOME
,home,435,HOME
,home,330,HOME
,home,320.13,FURNITURE
,home,247.19,FURNITURE
,home,26.29,HOME
,home,27.95,HOME
,home,631.54,HOME
,home,34.49,HOME
,home,78.95,BED_BATH
,home,62.88,HOME
,home,52.42,HOME
,home,149.95,HOME
,home,149.95,HOME
,home,32,HOME
,home,332.99,FURNITURE
,home,45.03,FURNITURE
,home,303.13,HOME
,home,28.22,HOME
,home,34.98,HOME
,home,69.3,HOME
,home,118.99,BED_BATH
,home,43,HOME
,home,169.46,HOME
,home,194.15,FURNITURE
,home,321.76,HOME
,home,146.09,HOME
,home,87.39,HOME
